1760,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanung dataset BPL 'Construction line at the Jakobstrasse'
1761,Demographic Data,,,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Employment Data']","XPlanung-Dataset BPL ""Planning Provision for Lehenstrasse"""
1762,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung-Dataset BPL ""Ingersheimer Feld (Flst. 3285 and 3286) -- Construction Line Cancellation"""
1763,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanung dataset BPL 'butcher wasens -- 1. modification and extension'
1764,Demographic Data,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Economic Data']","XPlanung dataset BPL ""Husarenhof 1 (Special Area Agriculture)"""
1765,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"XPlanung-Dataset BPL ""East of Romerstrasse"""
1766,Demographic Data,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Economic Data']","XPlanung-Dataset BPL ""Street to the School House"""
1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],"XPlanung-Dataset BPL ""Building Line at Flurstrasse"""
1768,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"XPlanung dataset BPL ""Construction line change at the Christofstrasse (shift by 1 m to the east)"""
1769,Demographic Data,,Economic Data,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Economic Data', 'Employment Data']",XPlanung dataset BPL 'Amendment of articles of association with regard to the admissibility of roofing structures'
1770,,,,,,B2B Intent Data,Company Data,,,,,,Firmographic Data,,,,,,,,Business Credit Rating Data,,,Business Registry Data,,,,,,,,,,,,,,,,,,"['B2B Intent Data', 'Company Data', 'Firmographic Data', 'Business Credit Rating Data', 'Business Registry Data']","XPlanung dataset BPL ""South of the Cemetery"""
1771,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,Healthcare Data,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Healthcare Data']","XPlanung-Dataset BPL ""In the area between Hermann, Friedrich, Johannes and Stotzstrasse"""
1772,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung-Dataset BPL ""North of the Pflugfeld Road Change"""
1773,Demographic Data,,Economic Data,,,B2B Intent Data,Company Data,Stock & Market Data,Environmental Data,,,,Firmographic Data,,Trade Data,,Energy Data,,,,Business Credit Rating Data,,,,B2B Data,Online/Mobile Data,,,Retail & Commerce Data,,,,,Customer Transaction Data,,,,,Credit Data,,,"['Demographic Data', 'Economic Data', 'B2B Intent Data', 'Company Data', 'Stock & Market Data', 'Environmental Data', 'Firmographic Data', 'Trade Data', 'Energy Data', 'Business Credit Rating Data', 'B2B Data', 'Online/Mobile Data', 'Retail & Commerce Data', 'Customer Transaction Data', 'Credit Data']","XPlanung-Dataset BPL ""Lange alley-Hammergasse-north of the village wall"""
1774,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],XPlanung dataset BPL 'Construction line change between OW 13 and VicWeg 1'
1775,,,,,,B2B Intent Data,Company Data,,,,,,Firmographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['B2B Intent Data', 'Company Data', 'Firmographic Data']","XPlanung-Dataset BPL ""Westlich der Pfarrgasse"""
1776,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],"XPlanning dataset BPL ""Forestry Road"""
1777,,,,,,,,,,Tourism Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Tourism Data'],"XPlanung dataset BPL ""South of the Eichhaldenstrasse"""
1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],XPlant dataset BPL 'Building line at field path No 1-1 and No 74'
1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],"XPlanung-Dataset BPL ""Sonnhof -- 2nd Amendment"""
1780,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanung dataset BPL 'Construction line at the old Bottwarstrasse'
1781,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanung dataset BPL 'Construction line on the road to Rielingshausen'
1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],"XPlanung-Dataset BPL ""Authority of roof body assembly"""
1783,,Census and Population Data,Economic Data,,,,,,,Tourism Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Census and Population Data', 'Economic Data', 'Tourism Data']","XPlanung-Dataset BPL ""Behind the Castle"""
1784,Demographic Data,,,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Employment Data']","XPlanung dataset BPL ""Behind the brick gardens"""
1785,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung-Dataset BPL ""Gymnasium side way"""
1786,,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Census and Population Data', 'Economic Data']",XPlanning dataset BPL 'Main and grape road'
1787,Demographic Data,,,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Employment Data']",Xplanning data set BPL 'Partial lifting of the construction line in the Neckarstrasse area'
1788,Demographic Data,,,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Employment Data']","XPlanung-Dataset BPL ""Kirchfeld -- Grundacker -- Change"""
1789,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","INSPIRE data set BPL ""Wolsberg Residential Area"""
1790,Demographic Data,,,,,B2B Intent Data,Company Data,Stock & Market Data,,,,,Firmographic Data,,Trade Data,Web Data,,,,Healthcare Data,,,,,,,,,,,,,Consumer Lifestyle Data,,,,,,,,,"['Demographic Data', 'B2B Intent Data', 'Company Data', 'Stock & Market Data', 'Firmographic Data', 'Trade Data', 'Web Data', 'Healthcare Data', 'Consumer Lifestyle Data']","XPlanning Data Set BPL Main Road, Langhansstrasse and Orgelgasse"
1791,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],"XPlanung dataset BPL ""Behind the cemetery change"""
1792,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],"XPlanung dataset BPL ""Under the lock, 1st change"""
1793,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],"XPlanung-Dataset BPL ""Friedhof Expansion Binswangen"""
1794,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],"INSPIRE data set BPL ""Marketplace"""
1795,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",INSPIRE dataset BPL 'Wall -- 2st amendment'
1796,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanung dataset BPL 'Reasonable route 2 Modification and addition of faithful route 1'
1797,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],INSPIRE dataset BPL 'Gold 'Thracker' and 'Scherrersacker' at the height foam
1798,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legal Case Data,Legal and IP Data,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Legal Case Data', 'Legal and IP Data']","XPlanung dataset BPL ""Durrwiesen"""
1799,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],"XPlanung dataset BPL ""Brick Baker 2nd Amendment"""
1800,Demographic Data,,,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Employment Data']","XPlanung-Dataset BPL ""Rehabilitation Ohringen South-West"""
1801,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanung dataset BPL 'Gailsbach Inclusion and Supplementary Statute'
1802,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung dataset BPL ""Enlargement of the settlement area Berg"""
1803,Demographic Data,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Economic Data']","XPlanung data set BPL ""Leitenacker II, 3 rd amendment"""
1804,,,,,,,,Stock & Market Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Stock & Market Data'],"XPlanung-Dataset BPL ""Exterior Area Set of Parcels 59 and 60/1"""
1805,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],Xplanning dataset BPL 'Westere II -- 1st simplified amendment'
1806,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],"XPlanung-Dataset BPL ""Rinklinger Strasse (formerly In den Langwiesen) -- 4.Amendment"""
1807,,Census and Population Data,Economic Data,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Census and Population Data', 'Economic Data', 'Employment Data']","XPlanung-Dataset BPL ""Supplementary Plan to Partial Development Plan Horenberg"""
1808,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],XPlanung dataset BPL 'Egger and Special Area of Cemetery'
1809,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",Xplanning data set BPL 'Hintere Wiese -- upper break (7th amendment)'
1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],"XPlanung dataset BPL ""Haagfeld III -- 2nd Amendment"""
1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],"INSPIRE data set BPL ""West I -- 4th Amendment"""
1812,,,Economic Data,,,,,Stock & Market Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Economic Data', 'Stock & Market Data']",Xplanning dataset BPL 'on the Herrgottsklamm -- 3 rd amendment'
1813,,,,,,B2B Intent Data,Company Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['B2B Intent Data', 'Company Data']",XPlanning data set BPL 'In the Talley'
1814,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],Xplanning dataset BPL 'N 6 -- Northern extension 3 rd amendment'
1815,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],"XPlanung data set BPL ""Birken change in the area of parcels 211 to 216"""
1816,,,,,,,,,,,Traffic and Routing Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Traffic and Routing Data'],XPlanung dataset BPL 'Wheel or sheep wells 1. modification and extension'
1817,Demographic Data,,Economic Data,,Employment Data,,,,,,,Education Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Economic Data', 'Employment Data', 'Education Industry Data']","XPlanung dataset BPL ""Ober der Muhle, 1. Am., No 2.16 A'"
1818,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],"XPlanung Dataset BPL ""Great Gardens II Large Gardens II, Subdivision Change and Extension in the Great Gardens Area between Parcels Nos 756 and 8174"""
1819,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung dataset BPL ""Mountain and Wart 2nd Change"""
1820,,Census and Population Data,Economic Data,,,,,,,Tourism Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Census and Population Data', 'Economic Data', 'Tourism Data']",INSPIRE dataset BPL 'Geographical references 1. amendment'
1821,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],XPlanning dataset BPL 'City centre (origin plan)'
1822,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],"XPlanung-Dataset BPL ""North side of the Spiessstrasse"""
1823,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"XPlanung-Dataset BPL ""South II Partial Area 1, Amendment and Extension Plan Amendment and Expansion Plan"""
1824,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","INSPIRE data set BPL ""Tree garden, In the upper valley and Herzacker"""
1825,Demographic Data,,Economic Data,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Economic Data', 'Employment Data']","XPlanung-Dataset BPL ""North of Platanenstrasse"""
1826,Demographic Data,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Economic Data']","XPlanung-Dataset BPL ""North of Platanenstrasse"""
1827,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanning Data Set BPL 'Meather Feld'
1828,,,,,,,,,,,Traffic and Routing Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Traffic and Routing Data'],"XPlanung-Dataset BPL ""For modification of development plan No. 065.1A: Leuschnerstrasse"""
1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],"Inspire dataset BPL ""1-1993-65 BPL Fronacker -- 1st amendment and partial withdrawal"""
1830,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"INSPIRE record BPL ""1-2004-79 BPL Waldedacker 1.Partial amendment T2"""
1831,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","INSPIRE dataset BPL ""1-2004-79 BPL Waldedecker 2.Partial amendment Part 1"""
1832,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung-Dataset BPL ""B-Plan in the Wettemarkt area"""
1833,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],"XPlanung dataset BPL ""Extension of the construction plan on the main road"""
1834,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"XPlanung-Dataset BPL ""Building Line at Haldengasse"""
1835,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"XPlanung-Dataset BPL ""B-Plan about the area between Aldinger Str., Danziger Strasse and the Rotbaumleskaserne"""
1836,Demographic Data,,Economic Data,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Economic Data', 'Employment Data']","XPlanung dataset BPL 'B plan amendment in the area. Gutenberg-, Ost- und Fuchshofstrasse'"
1837,Demographic Data,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Economic Data']","XPlanung dataset BPL ""Urban development plan of the Konigstrasse with surroundings"""
1838,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanung dataset BPL 'B plan amendment in the area of the green bed'
1839,,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Census and Population Data', 'Economic Data']","INSPIRE dataset BPL' 15. Won 3th amendment"""
1840,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","Xplanning dataset BPL 'Modification of the development plan in the Wilhelmsplatz area, Schillerstr'."
1841,Demographic Data,Census and Population Data,Economic Data,Construction Industry Data,Employment Data,B2B Intent Data,Company Data,Stock & Market Data,Environmental Data,Tourism Data,Traffic and Routing Data,Education Industry Data,Firmographic Data,Real Estate Data,Trade Data,Web Data,Energy Data,Geospatial Data,Agriculture Data,Healthcare Data,Business Credit Rating Data,Marketing Attribution Data,Individual Data,Business Registry Data,B2B Data,Online/Mobile Data,SEO & Web Advertising Data,Location Data,Retail & Commerce Data,Climate and Weather Data,Legal Case Data,Legal and IP Data,Consumer Lifestyle Data,Customer Transaction Data,Industry-Specific Data,B2B Marketing Fit Data,Cross-Device Identity Data,Automotive Industry Data,Credit Data,Points of Interest Data,Social Data,"['Demographic Data', 'Census and Population Data', 'Economic Data', 'Construction Industry Data', 'Employment Data', 'B2B Intent Data', 'Company Data', 'Stock & Market Data', 'Environmental Data', 'Tourism Data', 'Traffic and Routing Data', 'Education Industry Data', 'Firmographic Data', 'Real Estate Data', 'Trade Data', 'Web Data', 'Energy Data', 'Geospatial Data', 'Agriculture Data', 'Healthcare Data', 'Business Credit Rating Data', 'Marketing Attribution Data', 'Individual Data', 'Business Registry Data', 'B2B Data', 'Online/Mobile Data', 'SEO & Web Advertising Data', 'Location Data', 'Retail & Commerce Data', 'Climate and Weather Data', 'Legal Case Data', 'Legal and IP Data', 'Consumer Lifestyle Data', 'Customer Transaction Data', 'Industry-Specific Data', 'B2B Marketing Fit Data', 'Cross-Device Identity Data', 'Automotive Industry Data', 'Credit Data', 'Points of Interest Data', 'Social Data']","XPlanung-Dataset BPL ""B-Plan Change in the South of the Friedenstr. Karl-Gordeler-Str. u. Strasse Muldenacker"""
1842,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung data set BPL ""B-Plan Change in Karl-Marx-Strasse"""
1843,Demographic Data,,Economic Data,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Economic Data', 'Employment Data']","XPlanung-Dataset BPL ""Development plan change at the southwest corner Frieden- u. Karl-Gordeler-Str."""
1844,Demographic Data,,,,Employment Data,,,,,,,Education Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Employment Data', 'Education Industry Data']","XPlanung-Dataset BPL ""Urban development plan change in the Johannesstrasse area"""
1845,,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Economic Data'],"INSPIRE data set BPL ""19. Won 2nd change"""
1846,,,,,,,,,,,,,,Real Estate Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Real Estate Data'],XPlanung dataset BPL 'Klingen-Strasse Modification of the Urban Building Plan at Geb. Nos 88 and 90'
1847,Demographic Data,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Economic Data']","INSPIRE dataset BPL ""Sattelstr./Warthstr. Unterturkheim"""
1848,,,,,Employment Data,B2B Intent Data,,Stock & Market Data,,,,,,,,,,Geospatial Data,,,,,,,,Online/Mobile Data,,,,,,,,,,,,,,Points of Interest Data,,"['Employment Data', 'B2B Intent Data', 'Stock & Market Data', 'Geospatial Data', 'Online/Mobile Data', 'Points of Interest Data']",INSPIRE dataset BPL 'Kornwestheimer Str. (Flst. 2417-2421) Stammheim'
1849,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",INSPIRE dataset BPL 'Spitalwald Botnang'
1850,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,Healthcare Data,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Healthcare Data']",XPlanung dataset BPL 'amusement facilities and other plan 2 West'
1851,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],XPlanung dataset BPL 'amusement facilities and other amusement facilities'
1852,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"INSPIRE record BPL ""2-1970-12 BPL Under the Nagd"""
1853,Demographic Data,,,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Employment Data']","XPlanung-Dataset BPL ""Construction plan change on the Jenischstrasse between Morike- and Wernerstrasse"""
1854,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung dataset BPL ""Enjoyment venues e.g. S-East (Stgt 265.2) Part 1"""
1855,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung dataset BPL ""Enjoyment venues e.g. S-East (Stgt 265.2) Part 1"""
1856,,,,,,,,,,,,,,,,,,,,,,,Individual Data,,,,,,,,,,,,,,,,,,Social Data,"['Individual Data', 'Social Data']","INSPIRE data set BPL ""3-1967-15 BPL Beim Turm"""
1857,Demographic Data,,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Economic Data']","XPlanung-Dataset BPL ""Urban development plan change in the area of the Erlachhof, Harteneck, Posiliop and Anlagenstrasse"""
1858,,,,,,,,,,,,,,,,,,,Agriculture Data,,,,,,,,,,,,,,,,,,,,,,,['Agriculture Data'],"INSPIRE dataset BPL ""Martinskirchle 1. and 2th Amendment"""
1859,Demographic Data,,Economic Data,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Economic Data', 'Employment Data']","XPlanung Dataset BPL ""Rain Types Change and Supplement Change and Supplement"""
1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],"XPlanung data set BPL ""B-Plan Change in the area of the Zuckerberg Road"""
1861,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung dataset BPL ""Treppach-South Amendment and extension of Beb.Plans 70-01 and 70-01/1"""
1862,Demographic Data,,,,Employment Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Employment Data']",Xplanning dataset BPL 'Amendment of the Schale-Hardt urban development plan in the area of the Philipp radio road to the locked road'
1863,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"XPlanung dataset BPL ""Whether the village (2nd change)"""
1864,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","XPlanung data set BPL ""Amendment of the local development statute in the Hohenecker wine-growing region"""
1865,,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Census and Population Data', 'Economic Data']","XPlanung dataset BPL ""Urban construction plan change in the area north of the Gustloffstr. zw. d. Lichtenbergstr. u. St. Josefsheim"""
1866,,,,,,,,,,,,,,Real Estate Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Real Estate Data'],"XPlanung data set BPL ""B-Plan in the Wiesenacker area"""
1867,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']",XPlanung dataset BPL 'Supplementary regulation of Hochwaldstrasse'
1868,,,,,,,Company Data,Stock & Market Data,,,,,Firmographic Data,,,,,,,,Business Credit Rating Data,,,,,,,,,,,,,,,,,,,,,"['Company Data', 'Stock & Market Data', 'Firmographic Data', 'Business Credit Rating Data']","XPlanung data set BPL ""rounding with 1st amendment"""
1869,,,,,,,Company Data,,,,,,Firmographic Data,,,,,,,,Business Credit Rating Data,,,,,,,,,,,,,,,,,,,,,"['Company Data', 'Firmographic Data', 'Business Credit Rating Data']",XPlanung dataset BPL 'construction line in the neck'
1870,,Census and Population Data,Economic Data,,,,,,,Tourism Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Census and Population Data', 'Economic Data', 'Tourism Data']","XPlanning Data Set BPL ""Schale Sports Facilities"""
1871,,Census and Population Data,Economic Data,,,,,,,Tourism Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Census and Population Data', 'Economic Data', 'Tourism Data']",Xplanning dataset BPL 'Lower Baldersakers and amendment of 06.02.1981'
1872,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],"XPlanung dataset BPL ""In the Au"""
1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],"XPlanung-Dataset BPL ""At the St. Leonhardskapelle"""
1874,Demographic Data,Census and Population Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data']","INSPIRE dataset BPL ""rounding of the mass parental route"""
1875,Demographic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Demographic Data'],"INSPIRE data set BPL ""Hummelsweiler -- Extension"""
1876,,,,Construction Industry Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Construction Industry Data'],"INSPIRE data set BPL ""Rosenberg-Sud rounding -- 1st extension"""
1877,,,,,,,,,Environmental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Environmental Data'],"INSPIRE dataset BPL ""Rosenberg-South rounding agreement"""
1878,,,,,,,,,,,,,,Real Estate Data,,,,,,,,,Individual Data,,B2B Data,,,,,,,,,,,,,,,,,"['Real Estate Data', 'Individual Data', 'B2B Data']",INSPIRE dataset BPL 'Sea-based diversion'
1879,Demographic Data,Census and Population Data,Economic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Demographic Data', 'Census and Population Data', 'Economic Data']",INSPIRE dataset BPL 'Achalmstrasse'
